Year,Sex,Name,Count
1991,Boy,Isaac,109
1991,Boy,Isaiah,16
1991,Boy,Isiah,8
1991,Boy,Ismael,22
1991,Boy,Ismail,10
1991,Boy,Israel,15
1991,Boy,Ivan,81
1991,Boy,Jace,21
1991,Boy,Jack,117
1991,Boy,Jackie,13
1991,Boy,Jackson,105
1991,Boy,Jacky,21
1991,Boy,Jacob,1071
1991,Boy,Jacques,58
1991,Boy,Jad,8
1991,Boy,Jade,16
1991,Boy,Jaden,12
1991,Boy,Jagdeep,12
1991,Boy,Jagraj,8
1991,Boy,Jaime,27
1991,Boy,Jake,293
1991,Boy,Jakob,24
1991,Boy,Jakub,11
1991,Boy,Jaleel,8
1991,Boy,Jamaal,6
1991,Boy,Jamal,54
1991,Boy,Jamar,7
1991,Boy,Jameel,7
1991,Boy,Jamel,5
1991,Boy,James,2063
1991,Boy,Jameson,24
1991,Boy,Jamey,10
1991,Boy,Jamie,379
1991,Boy,Jamieson,18
1991,Boy,Jamil,17
1991,Boy,Jamin,5
1991,Boy,Jamison,11
1991,Boy,Jamy,5
1991,Boy,Jan,34
1991,Boy,Janick,6
1991,Boy,Jared,410
1991,Boy,Jarek,5
1991,Boy,Jaret,13
1991,Boy,Jareth,5
1991,Boy,Jarett,11
1991,Boy,Jarid,5
1991,Boy,Jarod,11
1991,Boy,Jaron,16
1991,Boy,Jarred,25
1991,Boy,Jarret,22
1991,Boy,Jarrett,72
1991,Boy,Jarrod,26
1991,Boy,Jarvis,14
1991,Boy,Jasdeep,16
1991,Boy,Jasen,5
1991,Boy,Jaskaran,13
1991,Boy,Jasmeet,11
1991,Boy,Jasmin,48
1991,Boy,Jason,1282
1991,Boy,Jaspal,10
1991,Boy,Jasper,16
1991,Boy,Jaspreet,17
1991,Boy,Jaswinder,5
1991,Boy,Jatinder,9
1991,Boy,Javan,5
1991,Boy,Javier,24
1991,Boy,Javon,5
1991,Boy,Jay,95
1991,Boy,Jayce,12
1991,Boy,Jayden,26
1991,Boy,Jaye,5
1991,Boy,Jayme,19
1991,Boy,Jaymes,8
1991,Boy,Jayson,41
1991,Boy,Jean,293
1991,Boy,Jean-Baptiste,6
1991,Boy,Jean-Benoit,28
1991,Boy,Jean-Charles,18
1991,Boy,Jean-Christophe,119
1991,Boy,Jean-Claude,20
1991,Boy,Jean-Daniel,45
1991,Boy,Jean-David,17
1991,Boy,Jean-Denis,20
1991,Boy,Jean-Felix,20
1991,Boy,Jean-Francois,318
1991,Boy,Jean-Gabriel,16
1991,Boy,Jean-Guy,12
1991,Boy,Jean-Luc,45
1991,Boy,Jean-Marc,31
1991,Boy,Jean-Mathieu,23
1991,Boy,Jean-Maxime,7
1991,Boy,Jean-Michel,132
1991,Boy,Jean-Nicolas,26
1991,Boy,Jean-Pascal,17
1991,Boy,Jean-Paul,26
1991,Boy,Jean-Philip,28
1991,Boy,Jean-Philippe,448
1991,Boy,Jean-Pierre,21
1991,Boy,Jean-Rene,16
1991,Boy,Jean-Robert,9
1991,Boy,Jean-Samuel,15
1991,Boy,Jean-Sebastien,186
1991,Boy,Jean-Simon,60
1991,Boy,Jean-Yves,8
1991,Boy,Jedidiah,5
1991,Boy,Jeff,75
1991,Boy,Jefferey,8
1991,Boy,Jefferson,17
1991,Boy,Jeffery,145
1991,Boy,Jeffrey,1035
1991,Boy,Jennifer,6
1991,Boy,Jens,5
1991,Boy,Jensen,10
1991,Boy,Jerad,6
1991,Boy,Jeramy,8
1991,Boy,Jeremi,41
1991,Boy,Jeremiah,56
1991,Boy,Jeremie,303
1991,Boy,Jeremy,1048
1991,Boy,Jericho,5
1991,Boy,Jermaine,29
1991,Boy,Jerome,188
1991,Boy,Jeromy,6
1991,Boy,Jerrid,6
1991,Boy,Jerrod,7
1991,Boy,Jerry,49
1991,Boy,Jess,16
1991,Boy,Jesse,1337
1991,Boy,Jesse-James,5
1991,Boy,Jesse-Lee,7
1991,Boy,Jessee,6
1991,Boy,Jessey,12
1991,Boy,Jessi,7
1991,Boy,Jessica,14
1991,Boy,Jessie,144
1991,Boy,Jessy,133
1991,Boy,Jesus,6
1991,Boy,Jethro,6
1991,Boy,Jevon,8
1991,Boy,Jia,7
1991,Boy,Jim,25
1991,Boy,Jimmy,382
1991,Boy,Joao,7
1991,Boy,Jocelyn,27
1991,Boy,Jody,21
1991,Boy,Joe,59
1991,Boy,Joel,699
1991,Boy,Joeseph,6
1991,Boy,Joesph,11
1991,Boy,Joey,227
1991,Boy,Johan,23
1991,Boy,Johann,7
